date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:35:11	23370/23370	---M--	200	added ('OK')	image/jpeg	etag:%22621f2db0-5b4a%22	https://templates.envytheme.com/finix/default/assets/img/main-banner3.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/main-banner3.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:12	145610/145610	---M--	200	added ('OK')	image/jpeg	etag:%22621f2daf-238ca%22	https://templates.envytheme.com/finix/default/assets/img/main-banner2.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/main-banner2.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:13	12227/12227	---M--	200	added ('OK')	image/png	etag:%22621f2dc5-2fc3%22	https://templates.envytheme.com/finix/default/assets/img/about/shape.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/about/shape.png	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:14	17973/17973	---M--	200	added ('OK')	image/png	etag:%22621f2db0-4635%22	https://templates.envytheme.com/finix/default/assets/img/process-shape.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/process-shape.png	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:15	77791/77791	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dae-12fdf%22	https://templates.envytheme.com/finix/default/assets/img/company.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/company.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:15	172436/172436	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcd-2a194%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:16	235387/235387	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcc-3977b%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-2.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-2.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:17	335781/335781	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcc-51fa5%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-3.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-3.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:18	168960/168960	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcc-29400%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-4.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-4.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:19	319411/319411	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcc-4dfb3%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-5.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-5.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:21	335936/335936	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcc-52040%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-6.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-6.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:22	204643/204643	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcd-31f63%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-7.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-7.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:23	371351/371351	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcd-5aa97%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-8.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-8.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:24	122554/122554	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcd-1deba%22	https://templates.envytheme.com/finix/default/assets/img/page-title/bg-9.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/page-title/bg-9.jpg	(from https://templates.envytheme.com/finix/default/assets/css/style.css)
02:35:25	1058/1058	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Sep%202019%2010:44:30%20GMT	https://i.ibb.co/FxzBYR9/night.png	C:/Users/PROGRESSIVE/Desktop/finix/i.ibb.co/FxzBYR9/night.png	(from https://templates.envytheme.com/finix/default/assets/css/dark.css)
02:35:25	969/969	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Sep%202019%2010:44:30%20GMT	https://i.ibb.co/7JfqXxB/sunny.png	C:/Users/PROGRESSIVE/Desktop/finix/i.ibb.co/7JfqXxB/sunny.png	(from https://templates.envytheme.com/finix/default/assets/css/dark.css)
02:35:25	26030/26030	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dc4-65ae%22	https://templates.envytheme.com/finix/default/assets/img/about/image1.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/about/image1.jpg	(from https://templates.envytheme.com/finix/default/index.html)
02:35:26	24686/24686	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dc4-606e%22	https://templates.envytheme.com/finix/default/assets/img/about/image2.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/about/image2.jpg	(from https://templates.envytheme.com/finix/default/index.html)
02:35:27	25033/25033	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd1-61c9%22	https://templates.envytheme.com/finix/default/assets/img/projects/image1.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/projects/image1.jpg	(from https://templates.envytheme.com/finix/default/index.html)
02:35:28	16440/16440	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd1-4038%22	https://templates.envytheme.com/finix/default/assets/img/projects/image2.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/projects/image2.jpg	(from https://templates.envytheme.com/finix/default/index.html)
02:35:29	14037/14037	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd1-36d5%22	https://templates.envytheme.com/finix/default/assets/img/projects/image3.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/projects/image3.jpg	(from https://templates.envytheme.com/finix/default/index.html)
02:35:30	23593/23593	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd1-5c29%22	https://templates.envytheme.com/finix/default/assets/img/projects/image4.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/projects/image4.jpg	(from https://templates.envytheme.com/finix/default/index.html)
02:35:31	25580/25580	---M--	200	added ('OK')	image/png	etag:%22621f2dc9-63ec%22	https://templates.envytheme.com/finix/default/assets/img/clients/image1.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/clients/image1.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:32	26691/26691	---M--	200	added ('OK')	image/png	etag:%22621f2dc9-6843%22	https://templates.envytheme.com/finix/default/assets/img/clients/image2.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/clients/image2.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:32	12625/12625	---M--	200	added ('OK')	image/png	etag:%22621f2dce-3151%22	https://templates.envytheme.com/finix/default/assets/img/partner/1.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/partner/1.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:33	11855/11855	---M--	200	added ('OK')	image/png	etag:%22621f2dce-2e4f%22	https://templates.envytheme.com/finix/default/assets/img/partner/2.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/partner/2.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:34	13018/13018	---M--	200	added ('OK')	image/png	etag:%22621f2dce-32da%22	https://templates.envytheme.com/finix/default/assets/img/partner/3.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/partner/3.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:35	7416/7416	---M--	200	added ('OK')	image/png	etag:%22621f2dce-1cf8%22	https://templates.envytheme.com/finix/default/assets/img/partner/4.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/partner/4.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:36	10996/10996	---M--	200	added ('OK')	image/png	etag:%22621f2dcf-2af4%22	https://templates.envytheme.com/finix/default/assets/img/partner/5.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/partner/5.png	(from https://templates.envytheme.com/finix/default/index.html)
02:35:38	235197/235197	---M--	200	added ('OK')	image/png	etag:%22621f2db1-396bd%22	https://templates.envytheme.com/finix/default/assets/img/vector.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/vector.png	(from https://templates.envytheme.com/finix/default/index-3.html)
02:35:39	134988/134988	---M--	200	added ('OK')	image/png	etag:%22621f2dc6-20f4c%22	https://templates.envytheme.com/finix/default/assets/img/about/image4.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/about/image4.png	(from https://templates.envytheme.com/finix/default/index-3.html)
02:35:40	122805/122805	---M--	200	added ('OK')	image/png	etag:%22621f2db0-1dfb5%22	https://templates.envytheme.com/finix/default/assets/img/services-tab2.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/services-tab2.png	(from https://templates.envytheme.com/finix/default/index-3.html)
02:35:41	135166/135166	---M--	200	added ('OK')	image/png	etag:%22621f2db1-20ffe%22	https://templates.envytheme.com/finix/default/assets/img/value.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/value.png	(from https://templates.envytheme.com/finix/default/index-3.html)
02:35:42	13205/13205	---M--	200	added ('OK')	image/png	etag:%22621f2dc9-3395%22	https://templates.envytheme.com/finix/default/assets/img/clients/man2.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/clients/man2.png	(from https://templates.envytheme.com/finix/default/index-3.html)
02:35:43	29584/29584	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd3-7390%22	https://templates.envytheme.com/finix/default/assets/img/team/image5.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/team/image5.jpg	(from https://templates.envytheme.com/finix/default/team.html)
02:35:44	32034/32034	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd3-7d22%22	https://templates.envytheme.com/finix/default/assets/img/team/image6.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/team/image6.jpg	(from https://templates.envytheme.com/finix/default/team.html)
02:35:45	29330/29330	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd3-7292%22	https://templates.envytheme.com/finix/default/assets/img/team/image7.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/team/image7.jpg	(from https://templates.envytheme.com/finix/default/team.html)
02:35:46	26642/26642	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dd3-6812%22	https://templates.envytheme.com/finix/default/assets/img/team/image8.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/team/image8.jpg	(from https://templates.envytheme.com/finix/default/team.html)
02:35:47	24260/24260	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dca-5ec4%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image1.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image1.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:48	21432/21432	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dca-53b8%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image2.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image2.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:49	17039/17039	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dca-428f%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image3.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image3.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:50	25891/25891	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dca-6523%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image4.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image4.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:51	34414/34414	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dca-866e%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image5.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image5.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:52	20519/20519	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dca-5027%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image6.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image6.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:52	25760/25760	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcb-64a0%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image7.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image7.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:53	23982/23982	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcb-5dae%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image8.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image8.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:54	29576/29576	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dcb-7388%22	https://templates.envytheme.com/finix/default/assets/img/gallery/image9.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/gallery/image9.jpg	(from https://templates.envytheme.com/finix/default/gallery.html)
02:35:56	231503/231503	---M--	200	added ('OK')	image/jpeg	etag:%22621f2db1-3884f%22	https://templates.envytheme.com/finix/default/assets/img/single-projects.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/single-projects.jpg	(from https://templates.envytheme.com/finix/default/project-details.html)
02:35:57	45448/45448	---M--	200	added ('OK')	image/jpeg	etag:%22621f2db1-b188%22	https://templates.envytheme.com/finix/default/assets/img/terms-service.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/terms-service.jpg	(from https://templates.envytheme.com/finix/default/terms-condition.html)
02:35:58	57887/57887	---M--	200	added ('OK')	image/jpeg	etag:%22621f2db0-e21f%22	https://templates.envytheme.com/finix/default/assets/img/privacy-policy.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/privacy-policy.jpg	(from https://templates.envytheme.com/finix/default/privacy-policy.html)
02:35:59	86438/86438	---M--	200	added ('OK')	image/png	etag:%22621f2dad-151a6%22	https://templates.envytheme.com/finix/default/assets/img/404.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/404.png	(from https://templates.envytheme.com/finix/default/error-404.html)
02:36:02	70871/70871	---M--	200	added ('OK')	image/jpeg	etag:%22621f2db0-114d7%22	https://templates.envytheme.com/finix/default/assets/img/services-details.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/services-details.jpg	(from https://templates.envytheme.com/finix/default/services-details.html)
02:36:03	274540/274540	---M--	200	added ('OK')	image/png	etag:%22621f2dae-4306c%22	https://templates.envytheme.com/finix/default/assets/img/funding.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/funding.png	(from https://templates.envytheme.com/finix/default/funding.html)
02:36:04	2241/2241	---M--	200	added ('OK')	image/png	etag:%22621f2db1-8c1%22	https://templates.envytheme.com/finix/default/assets/img/works-shape.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/works-shape.png	(from https://templates.envytheme.com/finix/default/funding.html)
02:36:09	2403/2403	---M--	200	added ('OK')	image/png	etag:%22621f2db2-963%22	https://templates.envytheme.com/finix/default/assets/img/works-shape2.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/works-shape2.png	(from https://templates.envytheme.com/finix/default/funding.html)
02:36:10	400835/400835	---M--	200	added ('OK')	image/png	etag:%22621f2daf-61dc3%22	https://templates.envytheme.com/finix/default/assets/img/loan.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/loan.png	(from https://templates.envytheme.com/finix/default/loans.html)
02:36:10	4055/4055	---M--	200	added ('OK')	image/png	etag:%22621f2dae-fd7%22	https://templates.envytheme.com/finix/default/assets/img/finix.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/finix.png	(from https://templates.envytheme.com/finix/default/loans.html)
02:36:12	376117/376117	---M--	200	added ('OK')	image/png	etag:%22621f2daf-5bd35%22	https://templates.envytheme.com/finix/default/assets/img/loan2.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/loan2.png	(from https://templates.envytheme.com/finix/default/loans.html)
02:36:13	114093/114093	---M--	200	added ('OK')	image/png	etag:%22621f2dad-1bdad%22	https://templates.envytheme.com/finix/default/assets/img/check.png	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/check.png	(from https://templates.envytheme.com/finix/default/loans.html)
02:36:14	70871/70871	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dc7-114d7%22	https://templates.envytheme.com/finix/default/assets/img/blog/image4.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/blog/image4.jpg	(from https://templates.envytheme.com/finix/default/news.html)
02:36:15	71949/71949	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dc7-1190d%22	https://templates.envytheme.com/finix/default/assets/img/blog/image5.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/blog/image5.jpg	(from https://templates.envytheme.com/finix/default/news.html)
02:36:17	52777/52777	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dc7-ce29%22	https://templates.envytheme.com/finix/default/assets/img/blog/image6.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/blog/image6.jpg	(from https://templates.envytheme.com/finix/default/news.html)
02:36:18	85579/85579	---M--	200	added ('OK')	image/jpeg	etag:%22621f2dc8-14e4b%22	https://templates.envytheme.com/finix/default/assets/img/blog/image7.jpg	C:/Users/PROGRESSIVE/Desktop/finix/templates.envytheme.com/finix/default/assets/img/blog/image7.jpg	(from https://templates.envytheme.com/finix/default/news.html)
